id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,view drift,101,16,37,86,135,watch,baseline,monotonic-signal,raise-signal
m002,g002,state pressure,112,6,44,105,121,watch,edge,drag-penalty,drop-slack
m003,g003,layout risk,81,20,35,24,51,hold,recovery,confidence-floor,raise-drag
m004,g004,interaction cost,69,24,43,27,-2,hold,negative,lane-boundary,lower-confidence
m005,g005,view drift,76,63,31,95,218,ship,baseline,monotonic-signal,raise-signal
m006,g006,state pressure,113,4,26,41,145,watch,edge,drag-penalty,drop-slack
m007,g007,layout risk,52,29,11,105,212,ship,recovery,confidence-floor,raise-drag
m008,g008,interaction cost,69,38,37,42,71,hold,negative,lane-boundary,lower-confidence
m009,g009,view drift,90,10,34,78,108,watch,baseline,monotonic-signal,raise-signal
m010,g010,state pressure,90,58,13,51,282,ship,edge,drag-penalty,drop-slack
m011,g011,layout risk,98,31,11,85,288,ship,recovery,confidence-floor,raise-drag
m012,g012,interaction cost,62,14,43,7,-56,hold,negative,lane-boundary,lower-confidence
m013,g013,view drift,100,8,38,78,104,watch,baseline,monotonic-signal,raise-signal
m014,g014,state pressure,109,32,42,26,98,hold,edge,drag-penalty,drop-slack
m015,g015,layout risk,78,28,52,47,-1,hold,recovery,confidence-floor,raise-drag
m016,g016,interaction cost,66,23,27,92,135,watch,negative,lane-boundary,lower-confidence
m017,g017,view drift,72,58,41,96,151,watch,baseline,monotonic-signal,raise-signal
m018,g018,state pressure,109,32,7,96,343,ship,edge,drag-penalty,drop-slack
m019,g019,layout risk,92,73,41,57,182,ship,recovery,confidence-floor,raise-drag
m020,g020,interaction cost,43,20,7,72,163,watch,negative,lane-boundary,lower-confidence
m021,g021,view drift,75,31,37,104,131,watch,baseline,monotonic-signal,raise-signal
m022,g022,state pressure,37,63,32,23,63,hold,edge,drag-penalty,drop-slack
m023,g023,layout risk,70,63,17,39,220,ship,recovery,confidence-floor,raise-drag
m024,g024,interaction cost,46,60,22,81,183,ship,negative,lane-boundary,lower-confidence
m025,g025,view drift,46,56,29,40,99,hold,baseline,monotonic-signal,raise-signal
m026,g026,state pressure,36,51,13,104,213,ship,edge,drag-penalty,drop-slack
m027,g027,layout risk,83,67,35,54,179,ship,recovery,confidence-floor,raise-drag
m028,g028,interaction cost,110,37,16,64,278,ship,negative,lane-boundary,lower-confidence
m029,g029,view drift,48,25,11,50,141,watch,baseline,monotonic-signal,raise-signal
m030,g030,state pressure,95,10,31,84,139,watch,edge,drag-penalty,drop-slack
m031,g031,layout risk,39,22,29,105,82,hold,recovery,confidence-floor,raise-drag
m032,g032,interaction cost,45,25,19,64,109,watch,negative,lane-boundary,lower-confidence
m033,g033,view drift,74,29,40,25,31,hold,baseline,monotonic-signal,raise-signal
m034,g034,state pressure,34,57,31,46,73,hold,edge,drag-penalty,drop-slack
m035,g035,layout risk,110,20,35,104,189,ship,recovery,confidence-floor,raise-drag
m036,g036,interaction cost,108,34,23,82,251,ship,negative,lane-boundary,lower-confidence
m037,g037,view drift,75,43,27,95,196,ship,baseline,monotonic-signal,raise-signal
m038,g038,state pressure,93,4,30,56,100,hold,edge,drag-penalty,drop-slack
m039,g039,layout risk,110,74,19,84,357,ship,recovery,confidence-floor,raise-drag
m040,g040,interaction cost,34,36,26,90,100,hold,negative,lane-boundary,lower-confidence
m041,g041,view drift,52,19,34,22,-6,hold,baseline,monotonic-signal,raise-signal
m042,g042,state pressure,51,2,19,38,49,hold,edge,drag-penalty,drop-slack
m043,g043,layout risk,103,48,41,93,190,ship,recovery,confidence-floor,raise-drag
m044,g044,interaction cost,44,33,22,26,70,hold,negative,lane-boundary,lower-confidence
m045,g045,view drift,71,28,17,103,216,ship,baseline,monotonic-signal,raise-signal
m046,g046,state pressure,31,52,37,53,34,hold,edge,drag-penalty,drop-slack
m047,g047,layout risk,107,48,14,76,316,ship,recovery,confidence-floor,raise-drag
m048,g048,interaction cost,104,8,14,36,190,ship,negative,lane-boundary,lower-confidence
m049,g049,view drift,71,25,40,83,75,hold,baseline,monotonic-signal,raise-signal
m050,g050,state pressure,45,25,13,104,179,ship,edge,drag-penalty,drop-slack
m051,g051,layout risk,84,9,50,76,12,hold,recovery,confidence-floor,raise-drag
m052,g052,interaction cost,107,68,38,11,171,watch,negative,lane-boundary,lower-confidence
m053,g053,view drift,87,65,16,45,269,ship,baseline,monotonic-signal,raise-signal
m054,g054,state pressure,111,50,7,103,390,ship,edge,drag-penalty,drop-slack
m055,g055,layout risk,87,67,11,94,347,ship,recovery,confidence-floor,raise-drag
m056,g056,interaction cost,78,72,25,81,256,ship,negative,lane-boundary,lower-confidence
m057,g057,view drift,86,42,16,55,231,ship,baseline,monotonic-signal,raise-signal
m058,g058,state pressure,36,19,13,83,128,watch,edge,drag-penalty,drop-slack
m059,g059,layout risk,63,26,15,102,205,ship,recovery,confidence-floor,raise-drag
m060,g060,interaction cost,80,27,12,8,162,watch,negative,lane-boundary,lower-confidence
m061,g061,view drift,57,30,15,37,136,watch,baseline,monotonic-signal,raise-signal
m062,g062,state pressure,80,23,39,92,103,watch,edge,drag-penalty,drop-slack
m063,g063,layout risk,86,73,18,38,266,ship,recovery,confidence-floor,raise-drag
m064,g064,interaction cost,106,25,19,89,256,ship,negative,lane-boundary,lower-confidence
m065,g065,view drift,84,39,4,52,278,ship,baseline,monotonic-signal,raise-signal
m066,g066,state pressure,63,37,19,75,180,ship,edge,drag-penalty,drop-slack
m067,g067,layout risk,61,20,14,48,140,watch,recovery,confidence-floor,raise-drag
m068,g068,interaction cost,107,9,44,69,81,hold,negative,lane-boundary,lower-confidence
m069,g069,view drift,55,41,22,103,185,ship,baseline,monotonic-signal,raise-signal
m070,g070,state pressure,63,13,34,75,57,hold,edge,drag-penalty,drop-slack
m071,g071,layout risk,75,18,48,23,-31,hold,recovery,confidence-floor,raise-drag
m072,g072,interaction cost,84,53,25,31,180,ship,negative,lane-boundary,lower-confidence
m073,g073,view drift,101,38,40,102,180,ship,baseline,monotonic-signal,raise-signal
m074,g074,state pressure,56,22,28,93,109,watch,edge,drag-penalty,drop-slack
m075,g075,layout risk,85,68,30,93,249,ship,recovery,confidence-floor,raise-drag
m076,g076,interaction cost,103,53,43,41,138,watch,negative,lane-boundary,lower-confidence
m077,g077,view drift,81,13,34,82,100,hold,baseline,monotonic-signal,raise-signal
m078,g078,state pressure,60,19,31,101,104,watch,edge,drag-penalty,drop-slack
m079,g079,layout risk,57,41,17,20,131,watch,recovery,confidence-floor,raise-drag
m080,g080,interaction cost,103,14,43,23,42,hold,negative,lane-boundary,lower-confidence
m081,g081,view drift,95,73,40,91,227,ship,baseline,monotonic-signal,raise-signal
m082,g082,state pressure,37,59,35,37,54,hold,edge,drag-penalty,drop-slack
m083,g083,layout risk,60,66,46,101,123,watch,recovery,confidence-floor,raise-drag
m084,g084,interaction cost,31,72,42,38,34,hold,negative,lane-boundary,lower-confidence
m085,g085,view drift,73,77,24,74,254,ship,baseline,monotonic-signal,raise-signal
m086,g086,state pressure,40,36,38,47,9,hold,edge,drag-penalty,drop-slack
m087,g087,layout risk,31,35,11,81,158,watch,recovery,confidence-floor,raise-drag
m088,g088,interaction cost,30,31,31,89,56,hold,negative,lane-boundary,lower-confidence
m089,g089,view drift,86,32,4,74,290,ship,baseline,monotonic-signal,raise-signal
m090,g090,state pressure,104,24,34,22,108,watch,edge,drag-penalty,drop-slack
m091,g091,layout risk,33,39,36,43,7,hold,recovery,confidence-floor,raise-drag
m092,g092,interaction cost,89,8,7,88,247,ship,negative,lane-boundary,lower-confidence
m093,g093,view drift,42,30,19,92,141,watch,baseline,monotonic-signal,raise-signal
m094,g094,state pressure,39,33,26,92,106,watch,edge,drag-penalty,drop-slack
m095,g095,layout risk,59,53,17,53,192,ship,recovery,confidence-floor,raise-drag
m096,g096,interaction cost,116,25,25,68,225,ship,negative,lane-boundary,lower-confidence
